Provider ID,Has Sync
69b12127-1663-452a-97a0-8decb50ad12b,False
c3729497-6835-422d-84b6-043e4fdf5673,False
aa5883f3-deaf-43bd-a6d0-ab6b27c6b427,False
902b2d32-1837-442e-9c11-0c085679a2db,False
ed454bb5-ae22-4ecf-bcc8-030f9c70d1d0,True
1de0a6aa-9ffb-4471-a235-6f7b1936442d,True
89afed59-e1ca-4fe7-b55d-4d0e0dedfc83,True
3857fbdc-f9af-424c-97d3-510014d9580b,False
e5a46d48-ef83-4c93-b18a-250ac0e0a9fe,False
39a80954-a6c4-42e3-bc18-b32b9e4af9a1,False
5c9dce22-b9e7-46f0-a30f-874db345f99f,False
f7bc8699-9676-4835-8487-25f53921edd9,True
861fc9d7-0376-4cfd-b42d-0a657d356405,True
1265d69c-0307-481d-90f3-c5821652d90a,False
65a48442-56b9-4e11-b2e3-5711ffd61134,False
d00a0a00-73f4-4ce7-8732-5bb654c80235,True
9df67ce1-c8a2-4544-9c41-e91a920efd64,False
180874d8-eef0-49cc-9342-0f531f9b4cea,True
2c4fa2b0-c953-431f-9fe4-57ec659b9f38,False
e9389918-ed58-425c-a94b-4a83c989f4b8,True
a31e4c68-67b3-441f-aafb-d9d6f4cf78b7,False
b5bb4433-92d8-44a5-9d97-ebaf633e396d,False
6a9880e4-8118-4845-9b6d-1ad049491622,False
c6b5b3c9-b393-477f-a1dc-d14911dbea70,False
3949382d-1651-4618-b106-7f1cd185a810,True
e41dd536-114f-4a7a-a5d4-cf0a8f0d1899,True
d96e80a5-837f-4590-9d2e-38035d3b69ca,True
a4af1ed5-0522-402f-b027-24cbef369eff,False
67c3a9af-3097-4577-b278-8f522a2ab712,True
826f653d-fedd-4024-b760-068dd7b5d062,False
c3c3e798-cfd4-4a77-b2b2-92cf5eb7c70c,False
4da28975-bea7-41b3-b97b-471867006639,True
694b12cb-bd9d-4210-a4f5-3b1dca882099,True
