Provider ID,Has Sync
a2eebcfc-5853-449e-9d44-5dbd8716ffbe,False
f1878851-3c26-4525-9e57-d71cc7cb0ccb,False
5508766b-9c40-40a4-8478-b4c533c7ea91,True
7349a78b-85fc-43e5-8248-b8b22a7d259a,False
d4ce6acc-7acc-456e-978c-de1caaa94b3b,False
72889a10-d32c-4379-9b23-fd29d0586bdf,True
7082f434-f921-4020-8313-56744c55bcdd,False
9219aa90-a3b7-4a61-ba32-58b1418c8640,False
464472a8-7532-4d12-a7a0-eb927a77d779,False
ab87be4e-5689-4b2d-8c3d-124e85a82b09,False
76484f18-370f-40c9-86ea-c8d4ab5f2f2b,False
f3969056-dc82-4006-8856-58b58bc31336,False
033d4369-f694-4116-a0b3-261ad08d97d4,True
2dfc5c9c-3f8e-4d7e-a0b8-7b8ef1af375f,False
b06c856b-6ba3-4b07-bcd3-27e5516f6751,False
5e5a0cc5-f413-4d1d-b905-5cf1ef524ce7,False
c9ae2e17-07b3-407d-912c-2c797365fbbf,False
0c0e2575-d5cc-4383-93ae-db25b595fd72,False
1a8f6002-f127-4426-b371-550a6894ec70,False
7e97d01d-c0cf-4030-977d-bca98599c7ea,False
b598198a-3d9b-41b3-b376-fc8b54eae0b2,True
dc5f4da4-ef2e-45f3-9e37-4c58998c7b38,False
822f8403-ef9f-4cb0-a856-e9efc94c10b6,True
5d530645-ae09-463b-951b-af3751b93ccb,False
0dc0cdab-1fd4-4e4e-b139-98ef79c32e63,False
c7275e59-43f9-49c7-b901-4777b6e0a4b9,False
c68d98a5-518e-4718-a0f3-7825eaa71089,False
1bd85dd6-c7bd-4767-8be9-adab92023c72,False
ac2b5d9f-722e-49f1-b47c-2b6d036d169c,False
8ee37412-efbb-451a-a446-6d1bbcdd22f2,False
cdff69c0-9a3a-44e5-9a8c-b027d113ab0e,False
645625e6-188f-4014-8180-c390c516c142,False
3ea6123a-b26a-43f1-b8a8-80d125cc80d1,False
1b7a828d-7f9b-48ff-bb43-1b03c3f08c5b,False
bcdeef7b-fab8-42ad-bb70-0924d491420a,True
015580c8-cb78-4a7e-8414-4e8798083771,False
fdee619d-4809-4385-96ea-8e908627607d,False
87b90cd7-e8fe-4c39-bcd1-0315e12a89a5,False
3e58c5ee-8253-4e0c-b25c-9834e0e0eb4d,False
6ded149f-11e5-4c50-a509-d6984dbc2a2d,False
79d84de2-0f30-4527-99f6-408bb9b71ff6,False
2e19d9b0-5bf1-4501-9da1-644e5acb88f3,False
6442f943-d4ef-4288-a3cc-486939a0f3b7,False
e5617b2d-efde-40a0-af4c-673cbc8422f2,False
b598722d-041f-4cb2-b3bb-a882fb1a614b,False
4b9a8ac5-3de7-4664-9f23-6f7fa576d4fd,False
021149d0-e0d8-45fd-b8c5-3318d2b6148b,True
b602e768-1ecb-4662-8937-e6abd3670901,False
4df412ad-8ec3-40d3-b94c-2a70014007d4,True
2beecf32-3f1e-40dc-85ee-c0585bdfccaa,False
738f4ace-b874-4278-99e7-49d8b0771541,False
e802431a-89ff-4f7a-ad08-8feea67f6562,False
51a627e6-4bb0-4612-a883-caa36b6b2d40,False
3968cff9-7fbf-4fdf-83dc-8b1d13c95e9c,False
9ee3ef6c-2466-4af2-b71d-d1e086633fe3,False
b8fc2105-e24e-4e53-a9e6-4f8d039f131a,True
73ea8469-fc95-4606-9d7d-5120bf2d9f22,True
ff1635af-d414-4b33-b511-23b77d928ee1,False
b7f958cf-85b8-4137-8f03-910acbba5884,False
9147124b-b362-4e62-9ff8-d56c97e9fc6c,True
0a71c09f-66bd-4553-ba82-49f53eeb5c7f,True
e56d1cae-e644-457b-9cc2-1fd252dbbf59,False
afe583c4-de48-4b6d-87de-4b529945873e,False
abf6fb73-b6b2-4606-8b4c-459cd201ca27,False
2bf4c1ac-60b6-4755-9b95-f7a8d56bf382,False
8907861d-3081-4b9f-b5ff-fdcff412611e,False
03eaa600-56a5-47ac-8c98-200bd4a26e01,False
13d98706-401b-4117-b6fc-894c2d79b7c4,False
c0f901be-2512-4a9d-9a52-fae1ff316921,False
bc42a79d-6e5d-478a-a5e6-461ef74bc9bf,False
6a64229a-a4da-4397-86a4-c7a444859448,False
e12ba95e-668f-4a67-840b-73446c4b1dfd,True
e9f1849b-a39d-4add-9e07-2e113434266f,False
68bf2607-1931-4f3a-9748-bb26e14c0714,False
84dc2686-4649-4f9e-a39d-e501dfb55515,False
1e946cd7-6a94-4b03-a986-fac3a4561cd4,False
4b912e22-4312-4ac3-809d-a80a24005bc9,True
952b76b7-707b-4633-a02e-5d0aa77049e4,False
3217045e-191d-4158-b90f-29ddc991ad59,False
b61e856c-7fd8-4645-84a4-0d7ddb14988c,False
55dec71d-196a-4cfa-bc6c-949829821ccf,False
8e4ba62e-d2c2-4d17-ac01-63688cc5efc6,True
d395dd1e-9020-4b5c-89ad-7ce3f2256b60,True
77e51c02-e9b4-4488-9bba-f3f1e5c9d4e5,False
8afc879b-8625-4ad4-ac00-57e544263508,False
2567095a-d7a7-42e6-9f6c-1fb84d5aab47,True
ddd18e7a-4f7d-404d-b8bf-1e0ab6acd9ca,False
c016d3c6-3ebf-4d76-890c-e65a0d55110a,True
b63bf95f-8e15-454f-868d-f708715d525b,False
38b03425-ecc0-4628-836a-ccd3749de9d8,True
5972794c-4634-4d70-862a-22bc11e66683,False
4318cbf7-0b9e-48ce-86fc-d975abee9b3b,False
6027fa29-d0f9-4490-897a-74d4374fc0ad,True
00b73bf5-8bb9-492c-8292-310ddb8a1d3f,False
d8101aaa-2c05-4045-ae95-fc418cbdc19c,False
13faf123-56b8-4fc8-9e20-751a3bcc1f7a,False
400557d2-aa67-4875-9945-d4f3a45335e6,False
b2567fc8-d0e0-43f7-a8cb-58fddda1ad86,False
a6a2df3f-c9e3-4364-adce-549930f3eb0b,False
60991b10-6bb3-4b90-8c1c-3881461e459b,True
d21a7593-4190-4044-9cdf-e26a0494b1f6,False
ee2816d4-8db5-4599-ab18-d922980a2bd5,True
6ae25c33-d074-4af5-9261-75d2cecbf86f,True
36063bf6-28fc-4e81-a83f-2decbce5690b,False
319787bf-bc25-4eec-9a8a-d565278e76a2,False
819eb422-f7b2-4f9c-a837-e3e9ac432477,True
7d3df3b7-7f74-425b-8c8c-7a8a4bf30363,False
bb30678b-d2ee-4f1d-aad5-715b23b6b3ae,False
70b2a3bb-ad40-42de-99e9-ea2ed2958b40,False
99562048-bcd1-4dc9-b139-6c94a5c76040,True
1e90c8b6-b913-4dca-a711-1eb255626484,False
fa1062ca-ee36-4d61-bd99-8821ea47544d,False
42c861dc-79d6-44e1-a853-2fc127baf05d,False
39d63715-50f5-4fcd-bb38-b9440f912034,False
9f90992c-17cd-4eb9-8128-3bd0ece6fb62,True
7b989a81-78a8-4aa7-9163-23c86112db4b,False
746572e9-a4c4-40fc-8e89-c5e49626d6f6,False
fe99adb4-ce74-4b8a-af64-929b26623fcc,False
f7a2a4e4-9cb7-4e59-8988-bbce0ce15f57,True
f4e35cd0-cf5e-4beb-b8dd-589a12f3e722,False
038869a0-91e1-4e3c-bd16-df70426b0bc6,True
2219fe4f-9c70-48dc-ac01-102519e51a66,False
e0aa9790-ffa4-4c29-bb3e-6bbac6dba164,False
b44b720a-c24e-42e0-a8eb-7169e2a466f4,False
da43289c-d014-4623-81de-1bc6568732b4,False
c7e0cd1f-692d-4a10-adb8-e55a9eb34dc4,False
a9681729-60a0-4a30-ba60-370ca5234874,False
f9b9537a-16d4-4a76-92cc-5748d9fe8a2b,False
1c01ba16-604e-4b17-8625-5ff153d0d91d,True
7efcebbb-5066-4661-b78b-d6b5a0494b5a,False
dcac1392-74ad-40bc-b3e3-c16446abf8cb,False
e21bb160-7a01-412a-83e1-ac267b76889e,False
b958f1c7-650d-49c4-b2ea-60b1e867f38b,False
12f04cf5-e233-4537-8878-5ad1ecb11c10,True
c0017f66-fb90-4d67-af7c-f9f7864c07d5,True
c0ebfd25-dc94-404c-a78a-535b6d2e5366,False
55645226-bf86-4257-8db2-66accd0c75ef,False
ec270d48-40a3-4bd6-914f-7407fad41552,False
