Provider ID,Has Sync
abec43ea-1b3d-4b60-9c00-c3cd3d6f28ff,False
d6fb3712-5bee-4c1c-8d3a-8865e445ba0f,False
a638f5b9-b6da-4552-b02f-ce330572a256,False
986c0834-0172-4187-b655-ae57a2f4f7f2,False
df1dcc75-6ec0-43f5-a3a7-a21733be2178,True
ff2af7bd-0c22-4e02-8021-959a4cb712e1,False
ed0f9dcf-d48a-4d1f-8f58-d6e90df280f3,False
64def161-d229-4ae0-9fdb-2d8ef79c8cbf,False
c1ad64e8-8c2f-4638-be6f-c3462e416c45,True
28d6430c-34dd-4f80-bc82-9aa4c7f401fe,False
2218b5b3-9c73-4ecd-971d-ef505fc8a7c0,True
0e6dbee9-9f0d-45b0-9437-d571609bd47a,False
06ff327d-059d-4c31-b2ac-f7fed7f9be56,False
c9472bff-d2f5-4372-92bc-5150d2ba6b53,True
bc2d6cf1-e7d3-4177-b7f1-9ac73bb05b0b,True
f1162fd4-3705-41b4-81a6-6197534afb31,True
580ceaed-94eb-4caa-912e-25472bee51cc,True
ef97019d-d3aa-4cbf-be67-19cbfde7532e,False
3d9c4a40-86b4-4fa4-9fa1-6554056321c6,True
e2210cf8-88f0-4880-bbee-250b0f53412b,True
040bb05b-ebf5-4638-8ea9-ffe706325b2e,True
b722099d-ab44-40c0-88d9-dd0f0d884bb6,True
c9afdb82-5175-47e8-8e58-3fcd30e4e377,False
65128eda-59f0-44eb-bf70-6af449d3f552,False
08af7c41-1007-4ede-9d35-86c94dab5532,True
127a212a-62db-4db4-b1cc-45f1799465ef,False
9c7cee41-9ddf-4e5e-be5d-93352b4c6328,False
43e7d1d1-2c93-4114-a486-f0a5a0bf5660,False
b80a0fa2-182b-4179-935e-89faba97023c,False
c3c8ba1b-7b31-4733-8ee9-5fa6e600c229,True
608c0afc-c551-49f9-bb28-452443dc41c2,True
3667f371-b2d2-448b-8e54-7842a8a648bf,True
f6f6bfac-cc6f-4896-ac96-630da894db18,True
f49e4a90-09fa-4d5f-8bcd-085e56b79882,False
dc534e25-a17f-445f-bb8e-cbeaf9cdbc12,False
703a5bde-fc95-492f-ad0b-50e8c062c738,False
a6403841-cf19-459f-b563-ca7de7f1fe45,False
64d5819f-f7e0-4bdd-bbc8-8f601528845b,False
c89f048c-4b68-46d4-bf86-be55fda371a9,True
c9cf560c-7f14-428f-9fc9-5e97e22689ca,False
4a95dc50-e7ad-4dee-a2f4-2dfc5d67108b,False
2d054e1f-212e-4936-95f2-d93f19980aeb,False
4397fe5d-1886-4981-933a-18732b74b1a5,False
f1f8b7ab-eb27-4960-a31f-fb342441071d,False
6b7b9289-0cdd-4675-b06e-fccccb5c6878,False
e31a3f30-1ffe-450f-b1b0-88d62fdbacae,False
f5709abf-f410-4ecd-bf09-235411114ed0,False
1b255e2b-38c7-4aac-89ac-51ede2d990a4,False
e00e9602-c75e-477b-bef0-279903056041,True
4ac861d5-03f6-49c3-afb7-fe528f92456e,False
b6fd68c1-9207-4db9-82f6-f915accb2f30,True
90a12f09-ffd0-4bff-aa2b-c8bb02e7c3f7,True
ef8fdca7-df95-4db1-9ebd-8772222efd70,False
3ed3c692-929d-4893-9177-6c4bcd87000d,False
fdc24ac1-71d4-4fc5-825f-0150c209a025,False
b78f2989-3c38-428d-b668-2d32d422c7f0,False
e3ff5690-fab5-41c4-92a3-fd852cb26180,False
ac300f6a-ae4e-4cb9-a985-f95fc87545ba,True
a16b5f07-6640-43db-9c71-b614635f8819,False
aa7438a7-54ba-4e6b-aa11-2ad613f76a7a,False
dd1eb972-317b-43a7-8d5f-b3e44c5ece87,False
771f41ee-ee85-4235-a60e-ecbecc6fe3cf,False
e08e5baf-1cf6-4871-b39d-c1e393cae727,True
62dd8d3f-bb0a-4f23-9e8a-c2ba5ab059c1,False
cb84e5ba-39bf-4834-b89f-543582cb0e16,True
f1afc116-e9d7-4eb4-8b2f-c9b34081ddbe,False
a1b21f75-7f58-4445-917b-18f0a626d54a,False
1e793ff8-83ec-4f3e-bfa1-3ee7eec876f0,False
a7b587c3-68ef-484f-8428-ef9ccd7021b5,False
541b3352-69ce-417b-9bb1-3db49edc68c4,False
7ee76fd0-202d-4b39-ab62-935e7e06863b,False
e37dabd7-2f02-463e-80d1-daf3a2de883a,False
83313472-3261-432a-8edc-239206ac4054,False
c5e72b72-6b33-47b4-881f-d31b407e796a,False
25790550-b1ce-4521-b283-9eea5ac80085,False
4d825cc6-32b7-403c-a3b9-edea785e11da,False
3edfe0af-6930-444f-a7e6-fca4f45126ad,False
aee1806a-30e4-477d-a5e6-57f677536225,False
84ed9ca2-813c-4528-aed1-f170c80dc0da,False
2464299a-3493-40b8-9bee-f6250bb8dbd8,False
a3c98458-b884-4f3e-8564-500ceeb927de,False
2e798f31-1b03-46d2-a3c1-2dc2044b334b,True
313a0218-9524-4ca6-a57d-9f256a9772f7,False
7351bc96-350f-4f1c-95eb-bb1f8f6b34d6,False
dd9aa627-3edc-4c49-9214-593ea6a2ed03,False
1eb3e2eb-9210-48b3-b086-eb33cc941794,False
f8abebd0-3b41-47ff-958f-cbf72192029e,False
876e7e7d-ce30-498d-864a-f5688f72a580,True
df861f10-6eda-438b-9c17-9f4b0878fb9e,False
d20141cb-3931-4dc5-b69d-74911bf047a2,False
70489a7a-7ae6-4e76-8e79-e45cbe4e6492,False
b60b8115-c3d1-4302-862c-55cc8ba1cea2,True
b599e5a8-4da6-4f12-9927-171ad2111e37,False
5c74b0d7-04b6-4367-9acc-03ed514d6b9e,False
f8de68b4-f1ea-4707-9ddc-0066ba16700b,True
884852ce-cef1-417a-836e-5a75a5366c42,False
06d96633-b51e-4d7d-b805-f64b9a02f16f,False
136bf96a-d4c5-4ed3-8434-dbafaf04721b,False
6126b2a1-7794-4c79-b749-2ff4c03b1a14,True
f74eb8ec-8541-474f-aef5-786a82d9f076,True
8166a7d7-c35e-47f8-8834-7bf0e1677d7b,False
95c4df25-5ba2-4b4c-8cf0-5f6bdb8667be,False
d11c86f5-f959-4414-8f02-f42a0eaf100e,False
85adfe41-c25b-475a-9712-5f9dba8354bd,False
5d583703-1624-4b96-b735-229ea5eae910,False
4f16333d-a76b-4553-a456-5f301e7a587d,False
6ec5a2a8-8d5a-4cd6-829a-d9c30ee2d131,False
1ae8e3af-06ee-4c21-b5f2-3597845a44d1,True
8c4a302f-7bd5-463e-a27d-30806a326e3a,False
eee61acb-3e9b-4af3-b3d6-99a9b140d961,False
87d228ea-8637-4ff5-9179-3a6ff22fa587,False
3067fe68-2f40-402f-b6e4-5a59724d574a,False
29281b0d-cacb-4fa6-9387-62002100403f,False
1702d5cd-c9cd-4427-874d-bb140b11aa83,True
b38975e4-2ac7-4297-bc98-6a6ee6471884,False
90f63040-a472-4902-bd3b-3ff97c232cfa,True
4e769477-c9d3-45a2-bc68-2f488962534b,True
9cbc1429-51a4-4fe9-8387-55fdc4d679b0,False
154be8dc-ec78-4fb3-89bd-d7b726507090,False
711590ed-3c5e-42b3-9198-39192d945fdf,False
dfcc81f0-d2b8-43e4-a6e6-a2e91b6acf61,False
e2d86f72-0ebb-466f-a912-b46b545e891f,False
ea7d708f-e120-492e-b098-8d46483b36d3,True
c3a03ae1-1a75-44e9-8f3c-0aae4896a8db,True
d84f4d99-75cc-4904-bca7-301af61a71dc,False
588d1a9d-b8c4-4837-88c9-d388edb276f5,True
d78b0c17-8916-4c0b-ac61-7a0f32eb0bef,False
93abe478-407b-4c5a-bd24-c188dd45b943,False
114dfbae-60bb-41e0-bbf3-3974b9066f44,False
0918ce64-68be-4f58-8d59-2b6fe43f9638,False
a755fd86-5fb2-4414-9e3a-b67113ea3773,False
027070da-74b8-476b-a525-940c6e035f21,False
fd3d933f-627c-465f-a21e-8a174624b283,True
e918c582-cfd7-4475-ba1d-ea058f40350f,False
87cb4685-a025-49b1-bdb8-5c676d449a75,False
ed749d6b-4744-474e-809d-5651ecc05734,False
6ed3f141-00a0-4df7-9825-665977778c08,False
66f056ca-cc89-4af1-b2df-de96901f57d4,True
5729a70d-c13c-40b2-820d-2471e5a6832b,False
8d29e0d9-f72f-4f97-afb2-8d001829e345,False
6a99da4d-45a9-4d5c-a0d1-cfe866143aac,True
22b3a5b5-7fdf-43d3-940b-d39aa8373239,False
106ea58b-cfcc-4c05-8f51-213fc5e8335b,True
54a7e429-d9d2-4e5d-940b-312f83f4906c,False
